MS_SubClass,Bldg_Type,Overall_Cond,Lot_Frontage,Lot_Area,Street,UTM_x,UTM_y,School_District,Year_Built,Year_Remod_Add,Roof_Style,Gr_Liv_Area,Total_Bsmt_SF,Bsmt_Unf_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Garage_Type,Garage_Area,Year_Sold,Mo_Sold,YM_Sold,Sale_Condition,Sale_Price
One_Story_1946_and_Newer_All_Styles,OneFam,Average,90,18261,Pave,448016.0888755631,4656497.462591244,Meeker Elementary School,2005,2005,Hip,2000,1910,494,1,0,2,1,3,Attchd,722,2006,9,2006-09-01,Normal,470000
One_Story_1946_and_Newer_All_Styles,OneFam,Good,91,14145,Pave,447206.1188294751,4656147.141625836,Fellows Elementary School,1984,1998,Gable,1621,1208,995,1,0,2,0,3,Attchd,440,2006,5,2006-05-01,Normal,202500
One_and_Half_Story_Finished_All_Ages,OneFam,Average,0,13837,Pave,447217.6694655986,4656009.369819658,Fellows Elementary School,1988,1988,Gable,2183,1204,0,0,0,2,1,4,Attchd,786,2006,2,2006-02-01,Normal,229000
Two_Story_1946_and_Newer,OneFam,Good,0,16659,Pave,447648.7190519637,4656002.903877236,Fellows Elementary School,1977,1994,Gable,2263,795,0,1,0,2,1,3,Attchd,539,2006,3,2006-03-01,Normal,235000
Two_Story_1946_and_Newer,OneFam,Average,0,18800,Pave,447744.3444257377,4656070.862292394,Fellows Elementary School,1976,1976,Gable,1574,796,84,1,0,2,1,3,Attchd,566,2006,7,2006-07-01,Normal,190000
Split_Foyer,OneFam,Above_Average,0,10464,Pave,447622.3729366169,4656216.766756015,Fellows Elementary School,1980,1980,Gable,1102,988,138,1,0,1,0,2,Attchd,582,2006,6,2006-06-01,Normal,169000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,80,10400,Pave,447414.3658617703,4655886.098365316,Fellows Elementary School,1988,1988,Gable,1872,1845,916,0,1,2,0,3,Attchd,604,2006,6,2006-06-01,Normal,241500
Two_Story_1946_and_Newer,OneFam,Average,81,10530,Pave,447426.8988967873,4655789.725321972,Fellows Elementary School,1978,1978,Gable,1857,945,945,0,0,2,1,4,Attchd,482,2006,7,2006-07-01,Normal,188900
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,79,10240,Pave,447368.3140871874,4655902.874095609,Fellows Elementary School,1980,1980,Gable,1686,1686,0,1,0,2,0,3,Attchd,612,2006,5,2006-05-01,Normal,207500
Two_Story_1946_and_Newer,OneFam,Average,80,16692,Pave,447254.77975055174,4655581.268537659,Fellows Elementary School,1978,1978,Gable,2784,1392,133,1,0,3,1,5,Attchd,564,2006,7,2006-07-01,Normal,250000
Two_Story_1946_and_Newer,OneFam,Above_Average,85,11475,Pave,447270.7197158922,4655543.619372842,Fellows Elementary School,1975,1975,Gable,1552,713,163,1,0,2,1,3,Attchd,434,2006,2,2006-02-01,Normal,179900
Split_Foyer,OneFam,Average,0,9927,Pave,447421.3273016006,4655497.529249807,Fellows Elementary School,1976,1976,Gable,1083,1047,42,1,0,1,0,2,Attchd,596,2006,7,2006-07-01,Normal,172000
Two_Story_1946_and_Newer,OneFam,Average,75,9512,Pave,447079.0667485092,4655645.093718016,Fellows Elementary School,2005,2006,Gable,2318,960,172,1,0,2,1,3,BuiltIn,541,2006,6,2006-06-01,Partial,294323
Split_or_Multilevel,OneFam,Above_Average,81,10530,Pave,447671.5492971217,4655783.371007231,Fellows Elementary School,1975,2000,Gable,1875,675,127,0,0,3,0,3,Attchd,485,2006,6,2006-06-01,Normal,184500
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,78,10140,Pave,447838.91840140807,4655799.901493939,Fellows Elementary School,1975,1975,Gable,1074,1056,268,1,0,1,1,3,Attchd,495,2006,7,2006-07-01,Normal,153500
Two_Story_1946_and_Newer,OneFam,Average,78,10140,Pave,447672.705337715,4655783.029350851,Fellows Elementary School,1976,1976,Gable,1664,832,638,0,0,2,1,4,Attchd,528,2006,3,2006-03-01,Normal,162900
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,78,10140,Pave,447841.54917900154,4655494.3094403185,Fellows Elementary School,1974,1999,Hip,1309,1040,0,1,0,1,1,3,Attchd,484,2006,1,2006-01-01,Normal,181000
One_Story_1946_and_Newer_All_Styles,OneFam,Above_Average,80,10000,Pave,447769.172587153,4655476.855174732,Fellows Elementary School,1974,1974,Gable,1103,1103,348,0,0,2,0,3,Attchd,462,2006,6,2006-06-01,Normal,155000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,0,15870,Pave,448179.3213666368,4656087.095484734,Meeker Elementary School,1969,1969,Gable,1096,1096,230,1,0,1,0,3,Attchd,299,2006,3,2006-03-01,Abnorml,138800
One_Story_1946_and_Newer_All_Styles,OneFam,Average,71,9353,Pave,448251.3602986711,4655900.915301087,Meeker Elementary School,1970,1970,Gable,864,864,864,0,0,1,0,3,Attchd,280,2006,7,2006-07-01,Abnorml,116050
One_Story_1946_and_Newer_All_Styles,OneFam,Below_Average,0,8125,Pave,448036.3674525666,4656013.638064045,Meeker Elementary School,1971,1971,Gable,858,858,244,0,0,1,0,3,No_Garage,0,2006,6,2006-06-01,Normal,88000
One_Story_1946_and_Newer_All_Styles,OneFam,Below_Average,60,7200,Pave,448047.2289954469,4656005.230583366,Meeker Elementary School,1971,1971,Gable,874,864,224,0,1,1,0,3,Detchd,576,2006,3,2006-03-01,Normal,97500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,26,8773,Pave,448332.47223794606,4656106.850654286,Meeker Elementary School,2002,2002,Gable,1419,1487,536,1,0,2,0,2,Attchd,543,2006,9,2006-09-01,Normal,190000
Two_Story_PUD_1946_and_Newer,TwnhsE,Average,24,2760,Pave,447875.6026519544,4655814.39911834,Meeker Elementary School,1973,1973,Gable,1092,525,525,0,0,1,1,3,Detchd,440,2006,12,2006-12-01,Normal,105500
Two_Story_PUD_1946_and_Newer,TwnhsE,Above_Average,24,2160,Pave,447931.23639746755,4655793.880914595,Meeker Elementary School,1973,1973,Gable,1365,765,363,0,0,1,1,3,Attchd,440,2006,6,2006-06-01,Normal,125500
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1953,Pave,448038.9890496151,4655818.4054117985,Meeker Elementary School,1973,1973,Gable,987,483,174,0,0,1,1,2,Detchd,264,2006,6,2006-06-01,Normal,83000
Two_Story_PUD_1946_and_Newer,Twnhs,Good,21,1890,Pave,448106.85283035407,4655717.541619678,Meeker Elementary School,1972,1972,Gable,1030,494,212,0,0,1,1,3,Detchd,264,2006,7,2006-07-01,Normal,116000
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1680,Pave,448088.26725413965,4655722.230397981,Meeker Elementary School,1971,1971,Gable,1218,672,672,0,0,1,1,3,No_Garage,0,2006,4,2006-04-01,Abnorml,91500
Two_Story_PUD_1946_and_Newer,Twnhs,Good,21,1680,Pave,448085.00219834206,4655705.820938108,Meeker Elementary School,1972,1972,Gable,1218,672,355,0,1,1,1,3,Detchd,264,2006,5,2006-05-01,Normal,118000
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1680,Pave,447877.19869259995,4655705.238396661,Meeker Elementary School,1972,1972,Gable,948,483,207,0,0,1,1,2,Detchd,264,2006,7,2006-07-01,Normal,89000
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1680,Pave,447879.76479458145,4655705.330537696,Meeker Elementary School,1972,1972,Gable,1092,525,143,0,0,1,1,3,Detchd,264,2006,10,2006-10-01,Normal,108000
Two_Story_PUD_1946_and_Newer,Twnhs,Average,21,1680,Pave,447907.0653063811,4655704.130238244,Meeker Elementary School,1972,1972,Gable,987,483,483,0,0,1,1,2,Attchd,288,2006,6,2006-06-01,Normal,94500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,53,4043,Pave,448100.4119382899,4655584.011916394,Fellows Elementary School,1975,1975,Gable,1069,1069,186,0,1,2,0,2,Attchd,440,2006,7,2006-07-01,Normal,146300
One_Story_1946_and_Newer_All_Styles,OneFam,Good,65,7514,Pave,447959.3805428265,4655402.059159253,Fellows Elementary School,1967,1975,Hip,1387,943,462,1,0,1,0,3,Attchd,300,2006,9,2006-09-01,Normal,145000
Split_Foyer,OneFam,Average,68,7838,Pave,447951.68354437314,4655402.004710561,Fellows Elementary School,1967,1967,Gable,900,864,95,1,0,1,0,3,Attchd,288,2006,12,2006-12-01,Normal,123000
One_Story_PUD_1946_and_Newer,Twnhs,Good,24,2280,Pave,448299.2726525536,4655594.7706951015,Fellows Elementary School,1976,1976,Gable,1055,1055,443,1,0,2,0,2,Attchd,319,2006,4,2006-04-01,Normal,137500
Two_Story_PUD_1946_and_Newer,Twnhs,Average,24,2179,Pave,448221.1055188518,4655566.028417226,Fellows Elementary School,1976,1976,Gable,1456,855,785,0,0,2,1,3,Attchd,460,2006,7,2006-07-01,Normal,144000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,129,16737,Pave,445486.87355434784,4656811.409289186,Fellows Elementary School,2004,2005,Hip,1980,1980,533,1,0,2,0,3,Attchd,770,2006,9,2006-09-01,Normal,315000
Two_Story_1946_and_Newer,OneFam,Average,72,16387,Pave,445525.7571817998,4657014.863484141,Fellows Elementary School,2006,2006,Hip,2589,1738,369,1,0,2,1,4,Attchd,831,2006,8,2006-08-01,Partial,412083
Two_Story_1946_and_Newer,OneFam,Average,111,16259,Pave,445540.0272846884,4656858.635030781,Fellows Elementary School,2006,2006,Gable,2596,1249,1249,0,0,3,1,4,Attchd,840,2006,9,2006-09-01,Partial,342643
One_Story_1946_and_Newer_All_Styles,OneFam,Average,110,16163,Pave,445558.9436090968,4656789.979395516,Fellows Elementary School,2004,2004,Gable,1618,1618,1618,0,0,2,0,2,Attchd,880,2006,7,2006-07-01,Normal,252000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,107,13891,Pave,445670.88878573745,4656958.273316569,Fellows Elementary School,2006,2006,Gable,2076,2076,690,1,0,2,1,2,Attchd,850,2006,9,2006-09-01,Partial,465000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,108,12228,Pave,445825.81524920685,4656879.53694934,Fellows Elementary School,2006,2006,Hip,1740,1721,1721,0,0,2,0,4,Attchd,874,2006,9,2006-09-01,Partial,293000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,120,14780,Pave,445559.3946435196,4656773.320318445,Fellows Elementary School,2005,2005,Hip,1868,1868,363,1,0,2,0,2,Attchd,1085,2006,6,2006-06-01,Normal,415000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,98,16033,Pave,445492.19520790334,4656685.896040355,Fellows Elementary School,2004,2005,Hip,1850,1833,572,1,0,2,0,3,Attchd,772,2006,3,2006-03-01,Normal,326000
Two_Story_1946_and_Newer,OneFam,Average,101,14215,Pave,445630.31112745934,4656677.060865653,Fellows Elementary School,2005,2006,Gable,2376,1158,1158,0,0,3,1,4,BuiltIn,853,2006,11,2006-11-01,Partial,325300
Two_Story_1946_and_Newer,OneFam,Average,108,13418,Pave,445627.74533457414,4656676.969542979,Fellows Elementary School,2004,2005,Gable,2452,1117,1117,0,0,3,1,4,BuiltIn,691,2006,9,2006-09-01,Normal,309000
Two_Story_1946_and_Newer,OneFam,Average,120,13975,Pave,445651.45755966374,4656693.887131847,Fellows Elementary School,2005,2006,Hip,2206,1090,1090,0,0,2,1,4,BuiltIn,670,2006,8,2006-08-01,Partial,300000
Two_Story_1946_and_Newer,OneFam,Average,80,10240,Pave,445970.1878594828,4656736.97156977,Fellows Elementary School,2005,2005,Gable,2098,1030,1030,0,0,2,1,3,Attchd,878,2006,3,2006-03-01,Normal,275500
Two_Story_1946_and_Newer,OneFam,Average,82,9942,Pave,445835.4345580102,4656709.354151723,Fellows Elementary School,2005,2006,Gable,2091,1606,316,1,0,2,1,3,Attchd,521,2006,5,2006-05-01,Partial,338500
Two_Story_1946_and_Newer,OneFam,Average,85,11924,Pave,446026.6422839642,4656739.982886821,Fellows Elementary School,2005,2006,Hip,2324,1175,177,1,0,3,0,4,BuiltIn,736,2006,7,2006-07-01,Partial,345000
Two_Story_1946_and_Newer,OneFam,Average,103,12867,Pave,445819.66670430556,4656692.486159163,Fellows Elementary School,2005,2006,Gable,2253,1209,1209,0,0,2,1,3,Attchd,575,2006,7,2006-07-01,Partial,344133
Two_Story_1946_and_Newer,OneFam,Average,82,10672,Pave,445933.7080345416,4656684.174395278,Fellows Elementary School,2006,2006,Gable,2389,1054,1054,0,0,2,1,4,BuiltIn,672,2006,11,2006-11-01,Partial,298236
Two_Story_1946_and_Newer,OneFam,Average,82,11643,Pave,445958.8117235677,4656686.203377235,Fellows Elementary School,2005,2006,Hip,2358,1524,644,1,0,2,1,4,BuiltIn,784,2006,8,2006-08-01,Partial,329900
One_Story_1946_and_Newer_All_Styles,OneFam,Average,90,12378,Pave,446765.4078154419,4656809.669557981,Fellows Elementary School,2003,2004,Gable,1944,1896,622,1,0,2,0,3,Attchd,708,2006,11,2006-11-01,Normal,360000
Two_Story_1946_and_Newer,OneFam,Average,86,11065,Pave,446728.0359757441,4656791.407628307,Fellows Elementary School,2006,2006,Gable,1970,1085,1085,0,0,2,1,3,BuiltIn,753,2006,10,2006-10-01,Partial,281000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,121,13758,Pave,445805.26182776364,4656605.099083839,Fellows Elementary School,2005,2006,Gable,1792,1792,560,1,0,2,0,2,Attchd,925,2006,3,2006-03-01,Partial,372397
One_Story_1946_and_Newer_All_Styles,OneFam,Average,131,14828,Pave,445767.03091797617,4656626.37803016,Fellows Elementary School,2004,2005,Hip,1780,1780,397,1,0,2,0,2,Attchd,816,2006,8,2006-08-01,Normal,378000
One_Story_1946_and_Newer_All_Styles,OneFam,Average,72,11846,Pave,445565.5391812626,4656485.6863081865,Fellows Elementary School,2003,2004,Hip,1792,1792,225,1,0,2,0,2,Attchd,874,2006,8,2006-08-01,Normal,374000
Two_Story_1946_and_Newer,OneFam,Average,56,20431,Pave,445962.7429389069,4656498.853534632,Fellows Elementary School,2005,2006,Hip,2728,1848,438,1,0,2,1,4,Attchd,706,2006,4,2006-04-01,Partial,437154
Two_Story_1946_and_Newer,OneFam,Average,74,10927,Pave,446166.5671515477,4656555.705607268,Fellows Elementary School,2005,2005,Gable,1904,1058,512,1,0,2,1,3,BuiltIn,736,2006,6,2006-06-01,Normal,275000
Two_Story_1946_and_Newer,OneFam,Average,0,13215,Pave,445936.0546907809,4656535.366553077,Fellows Elementary School,2004,2004,Gable,1914,1420,426,1,0,2,1,3,BuiltIn,746,2006,2,2006-02-01,Normal,279000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,43,7052,Pave,446242.00027239963,4656551.578970152,Fellows Elementary School,2005,2005,Gable,1364,1364,705,1,0,2,0,2,Attchd,484,2006,6,2006-06-01,Normal,185850
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,5911,Pave,445874.23695885035,4656330.0871124575,Fellows Elementary School,2005,2005,Hip,1565,1560,1088,1,0,2,0,2,Attchd,556,2006,3,2006-03-01,Normal,282500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,6955,Pave,446254.5180151592,4656445.665488983,Fellows Elementary School,2005,2006,Gable,1368,1368,1368,0,0,2,0,2,Attchd,474,2006,9,2006-09-01,Partial,202500
One_Story_PUD_1946_and_Newer,TwnhsE,Average,40,6792,Pave,446256.8407112309,4656446.425109097,Fellows Elementary School,2005,2006,Gable,1368,1368,1368,0,0,2,0,2,Attchd,474,2006,3,2006-03-01,Partial,202665
One_Story_1946_and_Newer_All_Styles,TwnhsE,Average,61,7740,Pave,445875.39537515555,4656330.078252792,Fellows Elementary School,2006,2006,Hip,1686,1686,663,1,0,2,0,1,Attchd,899,2006,6,2006-06-01,Partial,332200
One_Story_PUD_1946_and_Newer,TwnhsE,Average,48,6373,Pave,445874.0714708072,4656330.08837814,Fellows Elementary School,2006,2006,Hip,1666,1666,1251,1,0,2,0,2,Attchd,575,2006,6,2006-06-01,Partial,310090
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3136,Pave,446165.93000815343,4656374.053657992,Fellows Elementary School,2003,2003,Gable,1405,1405,1405,0,0,2,0,2,Attchd,478,2006,3,2006-03-01,Normal,171750
One_Story_1946_and_Newer_All_Styles,OneFam,Average,65,10237,Pave,446514.78132118186,4657006.984937063,Fellows Elementary School,2005,2006,Gable,1316,1316,1288,0,0,2,0,3,Attchd,397,2006,10,2006-10-01,Partial,169990
Two_Story_1946_and_Newer,OneFam,Average,65,10237,Pave,446565.1894019431,4656910.890050499,Fellows Elementary School,2005,2006,Gable,1456,728,728,0,0,2,1,3,Attchd,390,2006,2,2006-02-01,Partial,170440
Two_Story_1946_and_Newer,OneFam,Average,65,10237,Pave,446570.6648802447,4656901.854694487,Fellows Elementary School,2006,2006,Gable,1492,738,738,0,0,2,1,3,Attchd,440,2006,9,2006-09-01,Partial,169985
Two_Story_1946_and_Newer,OneFam,Average,58,17104,Pave,446683.0626250397,4656851.484312107,Fellows Elementary School,2006,2006,Gable,1496,654,100,1,0,2,1,3,Attchd,426,2006,9,2006-09-01,Partial,179665
Two_Story_1946_and_Newer,OneFam,Average,58,14054,Pave,446686.79670312663,4656852.899658563,Fellows Elementary School,2006,2006,Gable,1863,879,879,0,0,2,1,4,BuiltIn,660,2006,11,2006-11-01,Partial,219210
One_Story_1946_and_Newer_All_Styles,OneFam,Average,102,11660,Pave,446666.1252551245,4656975.529371043,Fellows Elementary School,2006,2006,Gable,1326,1326,1326,0,0,2,0,3,Attchd,427,2006,7,2006-07-01,Partial,174190
Two_Story_1946_and_Newer,OneFam,Average,105,15578,Pave,446572.4171408861,4656925.714446879,Fellows Elementary School,2006,2006,Gable,1456,728,728,0,0,2,1,3,Attchd,429,2006,5,2006-05-01,Partial,172785
Two_Story_1946_and_Newer,OneFam,Average,96,11631,Pave,446699.5024264734,4656859.022014493,Fellows Elementary School,2004,2005,Gable,2373,1052,1052,0,0,2,1,4,BuiltIn,632,2006,6,2006-06-01,Partial,258000
Two_Story_1946_and_Newer,OneFam,Average,75,9073,Pave,446691.81032550475,4656859.413073138,Fellows Elementary School,2006,2006,Gable,1492,738,738,0,0,2,1,3,Attchd,440,2006,10,2006-10-01,Partial,185101
One_Story_PUD_1946_and_Newer,TwnhsE,Average,43,3087,Pave,446911.0579224903,4656922.943422515,Fellows Elementary School,2006,2006,Gable,1364,1220,767,1,0,2,0,2,Attchd,437,2006,11,2006-11-01,Partial,210250
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3196,Pave,446888.16403644386,4657003.506065054,Fellows Elementary School,2003,2004,Gable,1557,1374,1374,0,0,2,0,2,Attchd,420,2006,10,2006-10-01,Normal,234000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3196,Pave,447025.44888936746,4657005.919016648,Fellows Elementary School,2003,2003,Gable,1456,1273,1273,0,0,2,0,2,Attchd,400,2006,5,2006-05-01,Normal,215000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,2938,Pave,447030.29335334443,4656989.893415223,Fellows Elementary School,2002,2002,Gable,1511,1368,330,1,0,2,0,2,Attchd,398,2006,5,2006-05-01,Normal,246990
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3072,Pave,446939.10470582254,4656900.525633708,Fellows Elementary School,2004,2004,Hip,1414,1375,1375,0,0,2,0,2,Attchd,398,2006,5,2006-05-01,Normal,178740
One_Story_PUD_1946_and_Newer,TwnhsE,Average,0,3072,Pave,446891.1381763034,4656892.66875843,Fellows Elementary School,2004,2004,Hip,1548,1365,306,1,0,2,0,2,Attchd,388,2006,9,2006-09-01,Normal,225000
One_Story_PUD_1946_and_Newer,TwnhsE,Average,43,3010,Pave,446862.1046863634,4657004.0348387,Fellows Elementary School,2005,2006,Gable,1248,1248,1232,0,0,2,0,2,Attchd,438,2006,3,2006-03-01,Partial,167240
One_Story_PUD_1946_and_Newer,TwnhsE,Average,43,3010,Pave,446863.7594070324,4657004.022411641,Fellows Elementary School,2005,2006,Gable,1142,1142,1126,0,0,2,0,2,Attchd,440,2006,6,2006-06-01,Partial,156820
One_Story_PUD_1946_and_Newer,TwnhsE,Average,43,3013,Pave,446874.10141118965,4657003.944751294,Fellows Elementary School,2005,2005,Gable,1506,1362,1346,0,0,2,0,2,Attchd,440,2006,4,2006-04-01,Normal,213490
One_Story_PUD_1946_and_Newer,TwnhsE,Average,53,3982,Pave,446923.18609903264,4656951.388955082,Fellows Elementary School,2006,2006,Hip,1567,1520,366,1,0,2,0,1,Attchd,648,2006,10,2006-10-01,Partial,264561
One_Story_PUD_1946_and_Newer,TwnhsE,Average,53,4045,Pave,446922.89013403916,4656956.054731292,Fellows Elementary School,2006,2006,Hip,1500,1356,286,1,0,2,0,2,Attchd,648,2006,10,2006-10-01,Partial,246578
Two_Story_1946_and_Newer,OneFam,Average,60,21930,Pave,446667.67739300226,4656665.502110575,Fellows Elementary School,2005,2005,Gable,1838,732,732,0,0,2,1,4,BuiltIn,372,2006,7,2006-07-01,Normal,192140
Two_Story_1946_and_Newer,OneFam,Average,0,7861,Pave,446832.5405444285,4656670.257480921,Fellows Elementary School,2002,2003,Gable,1509,783,326,1,0,2,1,3,Attchd,393,2006,6,2006-06-01,Normal,183200
Two_Story_1946_and_Newer,OneFam,Average,74,9056,Pave,446747.99287781806,4656616.485091266,Fellows Elementary School,2004,2004,Gable,1414,707,707,0,0,2,1,3,Attchd,403,2006,10,2006-10-01,Normal,178000
Two_Story_1946_and_Newer,OneFam,Average,59,9171,Pave,446709.13331030426,4656830.412942417,Fellows Elementary School,2004,2005,Gable,1598,848,848,0,0,2,1,3,Attchd,433,2006,7,2006-07-01,Normal,201490
Two_Story_1946_and_Newer,OneFam,Average,106,11194,Pave,446925.7442184563,4656729.850895275,Fellows Elementary School,2000,2000,Gable,1936,1406,1406,0,0,2,1,3,Attchd,504,2006,11,2006-11-01,Normal,230500
Two_Story_1946_and_Newer,OneFam,Average,63,7875,Pave,447029.0313543575,4656644.46676605,Fellows Elementary School,2003,2003,Gable,1509,783,783,0,0,2,1,3,Attchd,393,2006,7,2006-07-01,Normal,180000
Two_Story_1946_and_Newer,OneFam,Average,0,8121,Pave,446820.827155699,4656487.911693918,Fellows Elementary School,2000,2000,Gable,1664,953,953,0,0,2,1,3,Attchd,460,2006,1,2006-01-01,Normal,172400
Two_Story_1946_and_Newer,OneFam,Average,0,8658,Pave,446804.17858530884,4656474.712384481,Fellows Elementary School,2000,2000,Gable,1889,982,250,0,0,2,1,3,Attchd,431,2006,4,2006-04-01,Normal,215000
Two_Story_1946_and_Newer,OneFam,Average,0,11214,Pave,446938.69358444517,4656404.304402745,Fellows Elementary School,1998,1999,Gable,1886,930,930,0,0,2,1,4,Attchd,431,2006,7,2006-07-01,Normal,199900
Two_Story_1946_and_Newer,OneFam,Average,58,10852,Pave,446932.1011000269,4656396.914360309,Fellows Elementary School,2000,2000,Gable,1671,959,173,1,0,2,1,3,Attchd,472,2006,2,2006-02-01,Normal,173000
Two_Story_1946_and_Newer,OneFam,Average,0,12104,Pave,446937.7413893927,4656299.381635548,Fellows Elementary School,2006,2006,Gable,2322,1035,1035,0,0,3,1,4,Attchd,617,2006,8,2006-08-01,Partial,287602
Two_Story_1946_and_Newer,OneFam,Average,66,8738,Pave,446958.02170569805,4656465.896051054,Fellows Elementary School,1999,1999,Gable,2291,975,975,0,0,2,1,4,BuiltIn,429,2006,2,2006-02-01,Normal,230000
Two_Story_1946_and_Newer,OneFam,Average,82,9452,Pave,445739.4364947886,4656027.543600848,Fellows Elementary School,1997,1998,Gable,2392,1396,322,1,0,2,1,3,Attchd,870,2006,6,2006-06-01,Normal,348000
Two_Story_1946_and_Newer,OneFam,Average,84,9660,Pave,445839.887254494,4655961.262282449,Fellows Elementary School,1998,1998,Gable,1976,1044,253,1,0,2,1,3,Attchd,885,2006,2,2006-02-01,Normal,286000
